Time  Coordinate0  Coordinate1  Forces00  Forces01  DisplacementDeltas00  DisplacementDeltas01  
0.0050000000000000  0.7500000000000000  -0.0004200000000000  -4.6679360998927848  0.0000000000000000  0.0000000000000000  0.0018284029667114  
0.0100000000000000  0.7500000000000000  -0.0004200000000000  -4.7793954224312714  0.0000000000000000  0.0000000000000000  0.0154735396259944  
0.0150000000000000  0.7500000000000000  -0.0004200000000000  -4.7847861022456755  0.0000000000000000  0.0000000000000000  0.0029422291036855  
0.0200000000000000  0.7500000000000000  -0.0004200000000000  -4.8643437610788505  0.0000000000000000  0.0000000000000000  0.0141390823020634  
0.0250000000000000  0.7500000000000000  -0.0004200000000000  -4.8936047246714489  0.0000000000000000  0.0000000000000000  0.0096699597799216  
0.0300000000000000  0.7500000000000000  -0.0004200000000000  -4.9321245909362466  0.0000000000000000  0.0000000000000000  0.0122789214482592  
0.0350000000000000  0.7500000000000000  -0.0004200000000000  -4.9576956087582182  0.0000000000000000  0.0000000000000000  0.0104796409963328  
0.0400000000000000  0.7500000000000000  -0.0004200000000000  -4.9866071748982703  0.0000000000000000  0.0000000000000000  0.0102327558631161  
0.0450000000000000  0.7500000000000000  -0.0004200000000000  -5.0097329205708743  0.0000000000000000  0.0000000000000000  0.0086286492674155  
0.0500000000000000  0.7500000000000000  -0.0004200000000000  -5.0304616920294496  0.0000000000000000  0.0000000000000000  0.0073078393688113  
0.0550000000000000  0.7500000000000000  -0.0004200000000000  -5.0466212963832575  0.0000000000000000  0.0000000000000000  0.0055813429481327  
0.0600000000000000  0.7500000000000000  -0.0004200000000000  -5.0600440454211979  0.0000000000000000  0.0000000000000000  0.0039571709863967  
0.0650000000000000  0.7500000000000000  -0.0004200000000000  -5.0704354392677136  0.0000000000000000  0.0000000000000000  0.0023124421321249  
0.0700000000000000  0.7500000000000000  -0.0004200000000000  -5.0783598596698658  0.0000000000000000  0.0000000000000000  0.0008260227548223  
0.0750000000000000  0.7500000000000000  -0.0004200000000000  -5.0839966806171484  0.0000000000000000  0.0000000000000000  -0.0004958156399070  
0.0800000000000000  0.7500000000000000  -0.0004200000000000  -5.0878399775810683  0.0000000000000000  0.0000000000000000  -0.0015884591379751  
0.0850000000000000  0.7500000000000000  -0.0004200000000000  -5.0903104222669695  0.0000000000000000  0.0000000000000000  -0.0024385796500110  
0.0900000000000000  0.7500000000000000  -0.0004200000000000  -5.0918847867001000  0.0000000000000000  0.0000000000000000  -0.0030336915341834  
0.0950000000000000  0.7500000000000000  -0.0004200000000000  -5.0929010994339521  0.0000000000000000  0.0000000000000000  -0.0033807689015712  
0.1000000000000000  0.7500000000000000  -0.0004200000000000  -5.0936491359758271  0.0000000000000000  0.0000000000000000  -0.0034964863019092  
