Time  Coordinate0  Coordinate1  DisplacementDeltas00  DisplacementDeltas01  Forces00  Forces01  
0.0050000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0018294868802308  -7.6387314134028577  5.5892257495870794  
0.0100000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0154791982648568  -1.9084972095869590  0.5791878921913458  
0.0150000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0029211447416884  -4.0682759485735067  3.2231222239672466  
0.0200000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0141554892880137  -3.8868671574321105  2.1733285745015083  
0.0250000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0096428399139194  -4.0277873179126846  2.7929979689955071  
0.0300000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0122882083769731  -3.9905416923325445  2.4891822430415873  
0.0350000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0104602708165561  -4.0215861729143461  2.7172163210231606  
0.0400000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0102343066228137  -4.0040400833163936  2.6610368550884251  
0.0450000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0086209190283960  -4.0164062848516640  2.7838030176142441  
0.0500000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0072938066322853  -4.0016944265281751  2.7976405947663849  
0.0550000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0055714941115145  -3.9950943519438660  2.8975011547504224  
0.0600000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0039418860813253  -3.9808919213561138  2.9426489934472482  
0.0650000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0022971429875672  -3.9681052273216846  3.0242611297435005  
0.0700000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0008144795376847  -3.9520682275128420  3.0794418964696715  
0.0750000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0005054894639022  -3.9358673926907284  3.1339923203244950  
0.0800000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0015943042264026  -3.9195402085657092  3.1791823811501883  
0.0850000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0024391671763945  -3.9051293114186709  3.2133084727355263  
0.0900000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0030294179679497  -3.8912760208451318  3.2380469274418315  
0.0950000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0033718638479555  -3.8784862755902205  3.2533227457761029  
0.1000000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0034845147234352  -3.8672167794055392  3.2605885112895638  
0.1050000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0033884824774254  -3.8563940794075577  3.2606886640601216  
0.1100000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0031287335125891  -3.8465453297486563  3.2616890935104452  
0.1150000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0027296231863081  -3.8372945205055071  3.2635619098139363  
0.1200000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0022399361666600  -3.8286001430702550  3.2617449876337119  
0.1250000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0016905032004728  -3.8192953212221363  3.2516998626930627  
0.1300000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0011265039504738  -3.8108205263228574  3.2390763250841692  
0.1350000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0005673114629825  -3.8016354487400177  3.2297102413533660  
0.1400000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000523955797530  -3.7923695119146212  3.2200099095903463  
0.1450000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0004067545810646  -3.7828881779567212  3.2149473420365204  
0.1500000000000000  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0007878687377253  -3.7728027500152459  3.2111576790304088  
0.1550000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0010862675579966  -3.7622167266725519  3.2109770483788749  
0.1600000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0012950210895787  -3.7511375742727262  3.2128894529494918  
0.1650000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0015310129266463  -3.7390505091707409  3.2150326534563307  
0.1700000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0012195060223771  -3.7314427587713661  3.2182414721850372  
0.1750000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0016040322714293  -3.7152022297522724  3.2235726706797831  
0.1800000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0012441177616302  -3.7078053503737158  3.2268840423522853  
0.1850000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0012252730150430  -3.7001034983461780  3.2372427360811886  
0.1900000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0009857109699734  -3.6888998851328942  3.2497041874691570  
0.1950000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0008147684176259  -3.6810567368028515  3.2663114134372115  
0.2000000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0005882102924209  -3.6744014588323761  3.2750975484180129  
0.2050000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0003873692099837  -3.6675890837280782  3.2867065080065259  
0.2100000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001868460647290  -3.6613581920140197  3.2959521040211932  
0.2150000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000124000617437  -3.6561840695679262  3.3046065347702216  
0.2200000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0001392253544360  -3.6516307719230685  3.3108576610398250  
0.2250000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0002596283526568  -3.6477720072444040  3.3162333894106322  
0.2300000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0003491404079639  -3.6443922225317058  3.3201121115139323  
0.2350000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0004069280652366  -3.6413994668777114  3.3223438783171222  
0.2400000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0004737346339532  -3.6399258823561338  3.3233434519090177  
0.2450000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0003542922409831  -3.6338995954320445  3.3276239795657894  
0.2500000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0004746017500224  -3.6359349474285292  3.3252799380243516  
0.2550000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0003421288770492  -3.6321085761448089  3.3273595327547660  
0.2600000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0003299690784442  -3.6321108278902425  3.3265910381731900  
0.2650000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0002434001034769  -3.6302304121925055  3.3267458276113926  
0.2700000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0001848895011164  -3.6295510053203683  3.3267413040020015  
0.2750000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0001190975982416  -3.6286837675602381  3.3266387918774631  
0.2800000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000229073805573  -3.6264363715576016  3.3261998264429886  
0.2850000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000017020540515  -3.6262811222682112  3.3261836606655004  
0.2900000000000001  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000779862885009  -3.6248341292873336  3.3261473082315618  
0.2950000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001095322722296  -3.6235882728840618  3.3260655508455947  
0.3000000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001470781343929  -3.6226707104798663  3.3262205565780549  
0.3050000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001653044983717  -3.6211135514464075  3.3262672192057519  
0.3100000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001773625727906  -3.6200530908364201  3.3264676020761161  
0.3150000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001774387549668  -3.6187303701825106  3.3266723489420285  
0.3200000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001702916251313  -3.6174989812803533  3.3269005560821325  
0.3250000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001555380479037  -3.6163082558030317  3.3271864730700207  
0.3300000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001358646467920  -3.6152675887644294  3.3274995726777301  
0.3350000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0001123077176718  -3.6142545330585580  3.3280409234023636  
0.3400000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000869358757348  -3.6133231240988621  3.3286000405549707  
0.3450000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000609168844142  -3.6126121582918982  3.3290489615810395  
0.3500000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000359072672583  -3.6118699245116970  3.3297243685173283  
0.3550000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000127126668701  -3.6113134540133691  3.3302226069402057  
0.3600000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000075779079417  -3.6107870017913655  3.3307591911973766  
0.3650000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000244648710475  -3.6104594740554736  3.3311176935092814  
0.3700000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000375785596344  -3.6100804509725375  3.3314726101506693  
0.3750000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000467811899539  -3.6098682807385192  3.3317487858831383  
0.3800000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000522071422165  -3.6096655605879655  3.3318848306334949  
0.3850000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000540639135713  -3.6095218816479804  3.3320286807577633  
0.3900000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000527914324965  -3.6093957646377759  3.3320636888120196  
0.3950000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000489053449485  -3.6093023299327918  3.3321635516259871  
0.4000000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000429376232479  -3.6092147831101240  3.3321811187783243  
0.4050000000000002  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000355195654669  -3.6091506950194376  3.3321824534809275  
0.4100000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000271981196035  -3.6090819891355550  3.3321951228078222  
0.4150000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000185325122388  -3.6090000676581910  3.3322007581092583  
0.4200000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000100156012123  -3.6089060722259259  3.3322242669474216  
0.4250000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  -0.0000020612854274  -3.6087874210945921  3.3322416424814958  
0.4300000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000050229695500  -3.6086644660346874  3.3322538641198403  
0.4350000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000109593997412  -3.6085373361915689  3.3322709609058339  
0.4400000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000156382086644  -3.6084039801508636  3.3322914287437335  
0.4450000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000189616186669  -3.6082580906484090  3.3323110870731414  
0.4500000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000226744270667  -3.6081206974295075  3.3323265755667184  
0.4550000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000181652444093  -3.6079604813556037  3.3324025442578469  
0.4600000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000240642685111  -3.6078078455430509  3.3323726794549815  
0.4650000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000187249264072  -3.6076447248211445  3.3324782846579941  
0.4700000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000185583835749  -3.6076162401304868  3.3324651322716656  
0.4750000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000149665572870  -3.6074176351882170  3.3325155844408130  
0.4800000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000124443779567  -3.6073527217303538  3.3325391938080715  
0.4850000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000090359767178  -3.6072487737465910  3.3325698926297882  
0.4900000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000060165374481  -3.6071788930127204  3.3325946082417826  
0.4950000000000003  0.7500000000000000  0.0012600000482053  0.0000000000000000  0.0000029979263735  -3.6069917033618983  3.3329838202806172  
